id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
35,0.6396435363097945,1.2249736091481862,-0.5251170004405994,0.2476262456334583,-0.36791018916690593,0.39781744398375535,-1.3324215541073539,-0.30023593222718215,0.5144681959709749,0.29651833020762536,-0.33656388832022904,0.11255100931490708,0.32867463100332456,-0.20068919697099158,-1.1214869051394727,0.292969882435993,0.36081953573415004,-0.5942193933316491,-0.15304210023716885,0.782122614484273,0.30734820177692485,-0.1356111788435504,0.3562277182593382,-0.5781069409732196,-0.08679538668922168,0.03092590453161588,0.5909814719456602,0.026485825418175634,-0.1502845493311845,0.28872523765895025,0.03563954655771336,0.4838275262638452,-0.12652434368301294,0.06623218910813647,0.1821818174339338,0.024598013590347908,0.08692846553216314,0.4271273299198946,0.15322922502227282,0.034726023128924914,0.5598325612158436,0.4882119362572247,0.5618516799368515,0.030705202522135613,0.1911508794191098,-0.038895173388481356,0.6063213543495399,0.060211508557410406,-0.5320892290020681,0.009917943639307434,-0.18143064168700163,-0.13126176222584468,-0.41992973473985534,-0.06294156676729805,-0.45369269452975164,-0.20070159390751632,0.4959298955339589,0.27369923545845304,-0.46585501147425407,-0.7621892955171862,0.3674437940850828,0.1042455452506019,0.3042913851527026,-0.5638059896293545,-0.19601919232578385,-0.38348740130251663,-0.32824118696992655,-0.03348213302126178,-0.18403392682885492,-0.045721676104722234,0.06134792307653595,-0.38622161443385955,-0.9895408158751051,-0.2978249093233245,-0.40449168974190247,0.13833137162078044,-0.27113048351706864,-0.4626753018521006,0.15769108679589247,-0.3679243676193822,-0.0033889380220460566,-0.2143377297556507,0.0286766650878839,-0.2539820367282185,0.019581137460692132,-0.367073397259183,0.20501652511448681,0.8076803603498546,0.2648414003536526,-0.23937871643901001,-0.25337253246831015,-0.21531304897632453,0.15480872964463077,-0.44205683101236853,0.10544099489341983,0.07004524004989081,-0.13819183966165932,-0.5209639775909435,0.5489425852913987,-0.27760762926623705,0.043518319905404404,-0.2508590337898906,-0.45999838017784045,0.12388179938347242,0.360235103331204,-0.11101669320671284,0.5763305531111365,0.21515686762704017,0.2524055946538742,0.3082413120556155,-0.24793496791632455,-0.3366753539531115,-0.2057744278920704,-0.031427168239612606,0.12980136385099916,0.013199562620116945,-0.17633148851903374,-0.15908595613883772,-0.08791233381057521,-0.16467814736386516,-0.20037167907676054,-0.11144856957872047,-0.14806875432500835,-0.23290258072473272,-0.05926776443411451,-0.07145912996386722,0.03330472338101029,0.23643419789202216,-0.04917485816196766,Genetic_Algorithms
114,-0.04648393054168781,-0.16795290635420032,-0.07988938823246643,0.27246598336178435,-0.5951105478481151,0.23307124255653958,-0.3301133311750963,0.3844954151051622,0.1910385888953908,-0.2981871046269754,0.7274606097932524,0.15267915244297153,-0.15228763546994273,-0.3686391750207613,0.04567921388736575,-0.09331730049191596,-0.1421742574848532,-0.376627233020899,-0.3537030993258243,0.020294129558164252,-0.49661190448701575,0.26662897399175944,-0.21027644342550952,-0.22262050387219043,-0.5169396998567446,-0.006107412298660254,0.001626504563274888,-0.27918790880537375,0.009122770949180426,-0.25016618529208656,-0.1393173759657539,-0.2459401780292994,-0.17856160833475165,0.2973995290124091,0.10680065694057975,-0.10972289577712542,0.4607756059611024,0.02332285869539391,-0.4768793605332095,0.0019076290319803115,-0.11075325578413692,-0.20222616550182257,0.24409599660213172,-0.3338570013103657,-0.0018181002794555527,-0.01683894223372068,0.0870773093421411,0.3426082835069146,-0.26784571571990495,-0.1323834189469451,0.027587494700218262,-0.1430433906056756,-0.27346244088216337,0.4260393965300374,-0.6086948511898916,-0.3695919435056534,-0.296985476696608,0.038396752809472835,0.35370991120866435,0.0661067415118846,0.2197806233097395,-0.3131731753776502,0.31053592154888493,-0.201931118762902,0.013960358315513658,0.3733547921904895,0.0278491077681095,0.04485700778563522,-0.27968904312711235,0.10692504166870723,-0.06295064644739493,0.5616127584462207,0.11531464583019989,-0.02789982299814737,0.14359614783556793,0.3232739437013005,-0.03649119157913611,-0.03019620850055927,0.1964557246751829,0.0298637810981131,-0.159570712321433,0.10504389374451234,-0.032580417193435185,-0.003991401606768587,-0.028144902597145034,-0.011901954454027185,0.12858873895793227,-0.04147776948622778,0.11900532915573409,0.27871553379771363,-0.08630318424272986,0.035899037409866844,0.188466384417765,0.036504833801944095,0.10750511822700501,0.15787320552026554,0.20875394107092307,0.3174696078656647,0.14043501493299704,-0.01801402039649168,-0.018966992519772782,0.14452019736049995,-0.11550670818942138,-0.2946951350623324,-0.2814364225392908,-0.014428977361001863,0.05132743491806014,0.06271719085008981,-0.34829754354900544,0.020211489381090155,-0.18937949581080285,-0.3805216311319166,-0.4097922538595163,0.9951328114552811,-0.08434694960418487,-0.30781890238261195,-0.07854789367784401,-0.13982101476184855,-0.25508109041265253,0.7393736992314714,-0.008356517974805319,-0.655387920323308,0.09244277355721804,0.61379958562677,0.17240599568826656,-0.26731864873449546,-0.36419517958148145,0.13715881237248304,0.052201672656006046,Reinforcement_Learning
117,-0.09076223342317347,0.7685608315765757,-0.37278433623096585,0.8062491429234734,1.7234461553508083,0.6312231053501643,0.49437285315282986,-0.9390127030671931,0.5351792981262496,-0.7481790337994607,0.6288810417441845,0.17845625220956704,0.03477133480738698,0.27228987225479656,-0.4658648820211359,-0.12351713861314616,-0.18878447603737136,0.581134736492853,0.6793146032036612,-0.26294275097713804,0.05869444655215012,0.15678973963726722,0.18506407402618888,-0.22680419827789935,-0.2635118686417915,0.675012807130864,-0.009305859622665528,0.3906626122104396,0.5491010697312323,0.1263613170666417,0.2889773844222692,0.536603059201202,0.11224801949422446,0.09076880246818919,0.42688957377491016,0.5728791203461707,-0.20483772110315832,0.07707942690552085,0.642786050389031,0.29793951514476663,-0.0526256229106262,-0.14526816933929185,0.10762373481149991,-0.18177231656316475,-0.1520022769013426,0.19460456760368974,0.4452784458849979,0.1895311971604319,0.5522895519136822,-0.09517080529467765,0.041551192700212916,-0.04982853869038282,0.1607358092873585,-0.06602737587833436,-0.09309984257664164,-0.04081581015691756,0.5232410970763437,-0.048661818019364866,-0.040208711567016164,0.20166237485939106,-0.1417793631409774,0.29594271728697125,0.562895966602704,-0.43498771611228293,0.39195257827566216,0.30468023570686975,0.26298015627031424,-0.10684059044899795,-0.13982457884089203,0.23274233843176223,0.13356629992030108,0.19677603409042363,-0.04858292829129029,-0.20628197385377128,-0.025845833057928737,-0.14632887114446488,0.3664053884860274,-0.15668804542653114,-0.4102264936667794,-0.4746188310128363,0.4229534092843023,-0.173205587341788,-0.3364217397273681,0.021095549038426004,0.22199163919141832,-0.20004650751317188,0.18476546106110397,-0.007394916982577319,0.07386333208874332,-0.18146365119206953,0.07029354917494898,0.42381213543930146,0.2931682627998037,0.15561924610665234,0.2620177796848675,0.09292752323873309,0.033564012187987644,0.5968557728905501,0.12367552049300655,-0.7240026766753446,0.2072764386949658,0.1461984312685888,0.14621548913920823,-0.050376658114610756,-0.18205495278481235,0.07610385530484977,0.2736258830971517,0.05375414043892039,-0.09904056798491075,0.3130764985740654,-0.14838975428760945,0.6774353758526731,0.2321943490397304,0.35604750423117365,0.09844322394328549,-0.17822242999777416,-0.4706407685141131,-0.5889974646609826,-0.1245317165023725,-0.1465181355688592,0.41743919335681773,0.6096646153179761,-0.23479266586449693,0.3749092499046827,0.15010951481313284,0.015180028897511428,-0.3414865927080767,-0.08385092665959319,-0.13088833515057371,Reinforcement_Learning
128,-0.10831326125654343,-0.27769461128816014,-0.6400380435812574,0.4604894752977522,0.49120230355344136,1.5268052982349554,-0.37003484684785853,-0.4308238185305779,0.06003909844641631,-0.9888429749892774,0.4288312881070152,0.7432615933872811,0.1696263477563871,0.16040859349595082,-0.04846539071003105,0.25781049389475286,0.046173221228779336,-0.4378316031251963,0.15409689649124778,-0.3414879913987665,0.5160368700328947,-0.20914302141704524,-0.5051406431389405,-0.38543956534435075,0.5299340107847202,-0.05949121692599203,-0.36630184100041974,0.012156021300330262,-0.028640647172498306,-0.40845330484264014,0.5321999705274413,-0.021459147593773202,-0.2287744791925596,0.6432954841762207,0.13046786167836452,-0.21780605687548169,-0.30522885328934785,-0.3177917530656534,0.0594820089505425,-0.11644903733378757,0.6048595226200218,-0.1799835098287377,-0.3251015264206892,-1.0756881916378025,-0.13019534965389745,-0.042320628817782695,0.35829307962148627,-0.03616783098357951,0.176691576756681,0.7740896603108208,-0.16521204922679744,0.8277995167681549,-0.36796686103861886,0.2498518664021267,0.028035688829853994,-0.06398294996697938,-0.11837114369742098,0.1722663786767077,-0.3069312080531252,0.23873117867891033,0.23763494646505234,0.13611428244840915,0.42207015018364,-0.20059268532280375,-0.3015400369176454,0.1720942224583063,0.533413865900952,-0.3943404734411048,0.1795746821572639,0.2972947630749871,0.028525383604455754,0.20603524695755526,0.0388583146855011,0.14305174880110227,0.34154900975078156,-0.3213874691631554,-0.2956486810063577,0.38292546383937276,-0.01290766033821279,-0.017095776180905728,0.2667757601872934,0.43302332914021874,0.5082457658885159,-0.5391726851310287,-0.5280374291968472,-0.0886363413458176,-0.530067850219725,0.29753176242369944,-0.3108859171829893,-0.41396227478701053,-0.14421766617077736,-0.061489898482392266,0.4817336001191952,0.3174095002519239,-0.26629527861078556,0.1251642165386709,-0.08956813529652234,-0.23332438017488918,-0.4089304112704079,-0.28584903437666137,-0.11479991811038302,0.08272436865650863,-0.06933132766270794,0.1690564954022209,-0.027288172305605308,0.14444394058784704,-0.040242179283411485,-0.16464924539288903,-0.23170577900070147,-0.0350449780048963,0.39794932111223147,0.3619891512324571,-0.26308891780596183,0.06459191874479148,0.1460617798044847,0.6346039548121071,0.07984828903364971,0.40965647167554264,-0.18657823733358772,0.07321217289829872,-0.17715037726553262,-0.038725481352999976,-0.44482169422543166,0.3044855261798472,-0.20067837436052605,0.18618422348303162,0.1817549077753978,0.012575753717943231,0.009844028205172856,Reinforcement_Learning
887,-0.293017521488253,-0.20698917084510504,-0.34182741790438925,0.0003381718048558453,-0.4791805777035562,0.06116830586205327,0.2724155062180474,-0.30097519330097144,-0.3146328870254943,-0.23510230259428574,0.19352143302192484,0.20568917335485337,0.1574289451842632,-0.06928931690989217,0.0023888984311599836,-0.10961430019065337,-0.06592473054101711,-0.269966297044042,-0.10366421207672086,-0.013269423944008188,-0.27299835478278034,0.0655658895082418,0.2381801952222473,0.013731225164992287,-0.32708047405858703,0.02738138416398723,0.08119111321927659,-0.12467343644309364,-0.31237352332113805,-0.06463289371946973,0.16735752671832826,-0.04434870619442625,-0.11109675132377457,-0.1689710952013368,-0.09903283535709378,-0.13311113364338395,0.000288556791194234,-0.03938102378523842,-0.08571064399561872,-0.08015727443746548,-0.2594459983609564,-0.11291702153099363,-0.014211803371325717,0.20666773046515358,0.04600808579527886,0.10261081321160731,-0.08470093920339947,-0.11271935115618407,-0.08119048581162626,0.14784971046777282,0.07797644373593363,-0.04334924908962162,0.04748461381888631,-0.24559061500302665,-0.219788721194295,-0.09896204777816828,-0.01853778194337805,-0.011373389817232326,-0.12656229225637158,-0.13729568311151993,0.14508897918265773,0.08888396848777569,0.044277007479859916,0.13651311908069447,0.07072143575539835,0.00708565954321585,0.0325181065466897,0.03596292903112631,0.015677188349601426,-0.041768039292767754,0.09253891062738588,-0.07939616169464557,0.16299590470092948,-0.030657221768725856,-0.011720570323361478,0.03467534984927936,0.07483325867167724,0.03985039543042613,-0.13072527681598986,0.04475296523763286,-0.09532150933495183,-0.047384188663102365,0.0787491485553389,0.03997293406649991,0.039540277671143306,0.05213504124815911,-0.004570744605104589,-0.005699094738836477,0.21015678649386516,-0.03496753033244317,0.08495656604487418,-0.11238204452630271,0.060560958717861976,0.038454341937411235,-0.1104150681311615,0.12649813442196525,-0.037829680968144055,-0.08118939113996806,-0.009523348920390912,-0.11206231772438828,-0.08905413401708567,0.12221450919389419,-0.018239751604315468,-0.21074960336722684,-0.018145228452099663,-0.138928428870442,-0.15796024391164304,0.11484453266391946,0.0887299665817392,0.03067432641425631,0.13925353676120258,0.09464368672323908,0.05098403844487301,-0.005690655424088778,-0.04865682985246487,-0.003317219379162929,0.0764577364518979,0.08290857324408676,-0.10935841994412054,-0.020561049911051784,-0.13388785915881768,0.028970070079096338,0.11776820104384458,-0.06162900506669286,0.1496405587390423,-0.020899452603895096,0.03092745180067686,-0.05193370130455409,-0.07944370075359024,Genetic_Algorithms
910,-0.35480404207069255,-0.5187227608318407,0.17804528967716607,0.18485978922681512,-0.06037168913483488,-0.33938785432451296,-0.24083897190888762,-0.023622876804589223,-0.6770664995427402,0.5248660841606323,-0.5708108150462685,-0.41105430067429,0.454464592804994,-0.15747979945040852,-0.20608272020290294,-0.5723324360362382,-0.23632461185506484,-0.22601394638048344,0.4199329856998038,-0.39327177641332256,0.5238693347647064,0.5818312305105796,-0.0553296194405389,-0.5877823784083921,-0.09721469744286935,0.0004020056357900546,0.2993102563089275,-0.7234078844951869,0.19301790609436978,-0.2775502425764198,-0.09403487299568088,-0.4804623699953864,-0.13578897773458384,0.6464353728225257,0.5654867752084504,-0.7204871199825849,-0.008126114913275896,0.027104767259860205,0.05636934962195106,0.2308211911968601,0.8847526295879151,0.06303098699380785,0.25417199723676864,0.7664500956657876,0.5111754088887419,0.42459216478392087,-0.32676519129357146,-0.206825918542001,-0.09096662963393691,-0.588164854171577,-0.30116972546772774,0.2466786876769485,-0.3506586710772042,-0.3133632907237421,0.47166395818744156,-0.47979512526192986,-0.32102445952569447,0.7955227291322738,0.4146423235766363,-0.2269292754914932,-0.19752422427034425,0.07972310100791356,-0.0545252412458323,0.56172458195213,1.0232890109974482,0.07560019493954553,-0.09939733689854921,-0.40788775604018956,-0.09007601568031419,0.26700798577727236,-0.3622563826440908,-0.4984346998018993,0.13391276525535065,0.387442213226013,0.2357360417359209,0.14289260805363785,-0.36022589094651114,0.5055793177237047,-0.05864859758345661,-0.23729647369843113,-0.038057568790397144,0.02031776881281111,-0.17793673873787177,0.18691025099787634,-0.01462328706416806,-0.2947728768356232,0.3762564181817103,-0.049740066145606394,-0.4744951880361505,0.2723863212340854,-0.07771924934393093,0.401727713600168,0.4498108387407729,0.3758667107839525,-0.09158698055575755,-0.3165504371264356,-0.6341237767984262,-0.05182752081673325,0.011826272230453736,-0.43761576790610235,-0.1348439830629995,0.04747357200994104,-0.6604340627587839,-0.23970774745671505,-0.3632344127866288,0.1157672393399598,0.20994166356321858,-0.20365191925961604,-0.22809917621213474,-0.06704908700555044,-0.2919305477572017,0.11552140162733202,-0.04375627838422614,-0.29072766925526455,-0.6542578057825504,-0.06503166735397103,0.09265442347150102,-0.28107731391984203,-0.4131124528129702,-0.16788998061361438,-0.06989089369827367,0.3348966085903709,0.22087755009021828,-0.038772964662586756,-0.10705303297763029,-0.07545765020646758,0.011491879826910679,-0.031829973292667076,0.17970682853224978,Neural_Networks
936,-0.4607179500978938,0.011417795924822885,-0.16923970034395783,-0.33716634873455004,-0.9663535650250696,0.7290093240747664,0.5374268630993779,0.2074644228024088,-0.013467485711560862,-0.9873956186351354,0.6397400814140446,-0.17704144951568268,0.058411195348221694,0.9482958057822934,0.33859677638223135,0.20462129605810925,0.26618114545626376,-0.3840887182991308,0.15335852218396928,0.3465252967982977,0.9978979021261414,0.12159388446995821,-0.3328500227668469,-0.2182845194219251,1.1426063354615839,-0.698950689785563,-0.611637040856954,0.06984085475148646,-1.0682423932484457,0.35815612088316134,0.933497622327633,0.14978612890296145,-0.3301595696562345,0.09899516146911544,-0.20526229801863438,-0.2599065372966754,-0.2337611166881953,1.1193109050023373,-0.49322597386897626,-0.42502072585560247,0.8878511053442095,0.10158166657380968,-0.1728942281446163,0.08861857883284553,0.5254833476366578,-0.31684267393561055,1.3934696013609333,-0.37443884812336947,0.28587159853964617,0.15200834081331055,0.5338859422788177,0.3127400283784742,-0.8542766255707448,0.10994836748309834,0.10849938963603632,0.332027324002895,-0.27416492435785855,-0.5932752941879545,0.4562243470494754,0.2475184485635811,0.3147054781686652,-0.0340226854172695,-0.4377679039525802,0.046122822688158864,0.5652703138759629,-0.4237651807325716,0.01662739357733882,-0.09153485646990384,-0.07151476950821609,0.05826421302476109,-0.3228424896391469,0.06770233455341727,-0.0401060183566948,0.002533069191997628,0.6070559508501056,0.42502662892772347,0.1596174396118833,0.005328847816383881,-0.3305682470293976,-0.412976195136985,0.06632750667665512,0.33550592618054714,0.00547318935644792,0.1443602401337239,0.3143873331434231,-0.4506240984672903,-0.144821339412365,-0.2591260738941605,0.05030752027447426,0.09657177310181653,0.018770538685593426,0.04063112907046323,-0.2840021119820023,0.01605578931273905,0.1830839159296267,-0.12021822101833496,-0.22302888596250076,0.3730558393931794,0.16305955298601957,0.4126630082422126,0.1669163916784713,-0.2959633696254526,0.247841026842342,-0.016988303130678863,0.12786881719486856,-0.036889624676216426,0.058052289623763936,-0.00907666664137137,0.12224229783616658,0.3803082983844707,0.1244841652815294,-0.2544484700634716,-0.05821161369512101,-0.09546288748798792,-0.22102997437349112,-0.28960177657144004,0.12492286709990069,-0.12056529574398488,0.2590491819021807,-0.06319433392663212,0.1319497998922295,-0.13618728461723403,0.028461814818875785,0.012654518580533028,0.007015626879774278,0.02998754721963134,-0.12139747938126516,-0.10446362475025181,0.06269888804382255,Case_Based
1272,0.3737885718085822,-0.06928781616392901,0.6055942500809547,0.20419676259210578,-0.9531984733449852,0.34955202869963564,0.47707087347237404,-0.8886737650988799,0.12472605809903257,-0.32978622231257376,-0.3479869953378105,0.47157598997455663,-0.2909792474694882,-0.309903404085075,0.043332231328483066,0.2676676086600181,0.08212429087890885,0.16012068434179638,0.3515247804896116,0.42837286467792407,-0.025134295849991377,-0.4450042300935504,0.18140560203273037,0.1917633626116821,-0.3139877942534963,0.26288875782996235,-0.11328625071533109,0.18405917786017562,0.38727533114052554,0.0633587616485168,0.2939846321986142,0.09143846295544338,0.0019101652253939105,-0.015265813573053517,0.14350876052318487,-0.010791085485847337,0.295340678481834,-0.004013969214969345,-0.0008862782185668453,0.011402102502379623,-0.06289115879409031,-0.060981036377201384,0.1151264871224255,0.13580989675044075,-0.29888621906928786,0.14698688277947053,-0.24940445250736037,0.08836206103630284,0.16105227149268064,0.1614782978823675,0.19305995792516592,-0.10262053430358718,0.07737255635301511,-0.17586329402316528,0.0035114456048392015,0.2340770403065446,0.034207833744814196,0.2808899023208308,-0.11797131820420242,-0.026952262656299367,0.014675963521989067,0.03264103964782472,0.03829331809167271,-0.08470747307090828,-0.05964062777507305,0.0800541087980495,0.08089895733147016,-0.07854338925231685,0.08379799383880636,0.11568876506576671,-0.09006480042857727,-0.07846325438412308,0.3590972826413809,-0.05037065679267256,0.2779416995785104,0.06035363431016148,0.09900074078788994,0.3212502649258473,-0.03364234678198143,-0.18965046960019247,-0.04525047985317747,-0.05050053383153092,-0.05363994444280828,0.019945393555965182,-0.0703759893808119,0.2662514737881777,0.0961561144291824,-0.1418488968512938,0.03416964755454857,0.0671001300014347,0.16766502633964972,-0.24381970097737798,0.1574974196350719,0.020004632100995526,-0.19647185498001818,0.021679711000784446,0.026873273784527654,-0.04214199702645427,0.24793157343262978,-0.11548777556454047,-0.053190542571489204,0.14146213674313282,0.1062493733050553,-0.12312905257675535,0.10805583307497195,-0.006814711632285707,-0.06370151216702785,0.29817646432488254,-0.051158384293793595,0.08748412276916688,0.129194313008574,0.1848342568764444,0.2664451105026944,-0.22938250929278212,-0.07991428170847344,-0.08871110772929214,0.16314765234936113,0.2768083499616374,0.03741209082493763,0.0832514786743079,-0.017732410497607782,0.040039155141289584,0.19309705377306685,-0.12309583920809462,0.025291939488964167,-0.08787771355170755,0.03474856590470273,-0.03134005172344125,0.13696988009323244,Theory
1365,-0.8013296635098291,-0.12845861367307446,-0.5051620835405243,0.3066174469340086,-0.43366773682248755,-0.7049564540555584,-0.3284985602117667,0.241351539141761,0.2007419857114454,-0.09192412550467517,-0.3525125168371501,-0.031327492814937075,0.0748339777462986,0.6857025057529614,0.6706490731654109,0.5948204727572993,-0.4378433666951369,0.4851723636301587,-0.23195467409429524,-0.33021917532509315,-0.3793926538873921,-0.4176417020098224,0.7113671137537034,1.2083920326027766,0.11663867735463182,0.48075678035522584,-0.3575368114296891,-0.4981831667828194,0.021401108395771883,-0.3639283411241031,-0.08660591748051343,0.4704103828943538,-0.06855237015656543,0.11594556131910018,0.1272635432198299,-0.5791271386647908,-0.5508575940870666,-0.26888703246995244,-0.18348281550123977,-0.34736934068874714,-0.19711658719371764,-0.36651858516109737,0.011447323995429734,-0.9407032448183764,-0.27932692584865965,0.7748236733459339,-0.00468953585077906,-0.19574996919224957,0.035993737180535126,0.4070569923660162,0.01318996365873691,0.23627828987278085,-0.2767556459353494,0.47297051089131054,-0.5117034745918958,0.24905538155869034,0.33881791526534794,-0.1447259422167647,0.4243765458728819,-1.0105018597468607,0.0781361276160297,-0.22247757614495087,0.0014706133569231355,0.028076583300516558,0.44048213541569897,-0.2836964785978106,-0.4966540221135998,-0.05990395807289903,-1.0382517656276418,-0.554514022461304,-0.22309902647066268,-0.4108850337637972,-0.4409862958673483,0.5084691420639977,-0.4528251848097788,0.5303619274969431,-0.14578715562548897,0.314456526186545,-0.15007458677635532,-0.20608102708373618,-0.46171813443541754,0.7684612619342399,-0.338066354626766,0.27058278523917856,-0.48474559645607335,0.4364134866888871,0.12002544159451435,0.16258112092429677,0.010656655761638907,0.11419731525619536,0.12479618180962694,0.1904163165832767,-0.04729754654930143,0.15978331307773486,0.16545407457523853,-0.32132123929372863,0.14722228784621805,-0.07063448880493729,-0.07554394462786426,-0.09358317605449096,0.4498596403549337,-0.24279408724370358,0.28534174160510223,0.43400001791746906,-0.2592659822644946,0.07681955450530918,0.05717638399403568,0.2550968985912964,0.4493154454674796,-0.020548123979885615,-0.34933509667304324,0.40400756221049733,0.042702389708298566,-0.02796211353271931,-0.1680376193222568,0.3496050724570681,0.21378552030732773,-0.040318372165157476,-0.030045268565360012,0.17316018122785826,0.09511157918546644,0.12702415253084653,0.11358485967969598,0.23698770912281522,0.29105836122566464,0.2749108628924507,0.03573145767189645,0.20539284212488282,-0.004393524119911114,Neural_Networks
1688,0.787053519591058,1.3812727404889613,-0.6046061104357903,-0.034660735545206205,0.4607687849941423,0.6388361828790106,0.08071968031517796,0.4130765013713667,-0.47588314790028047,-0.06513768350467677,-0.13276658859445425,-0.12333088437087315,-0.3950378943526233,0.13375232226775552,-0.9537045987088787,0.10946153049856835,-0.6683663422671531,0.26716917919585326,0.08884700087783952,0.7160086525867256,0.47327239342545174,-0.03795867127929462,0.7468182023307881,0.10821536348455721,0.3092383127809553,0.3566098314672949,-0.28592960610664125,-0.1476085219415038,-0.7421748732301578,-0.5059258130471466,0.3204376164096621,-0.3337184784193315,0.25076557479906797,0.49019567335591424,-0.011763730461075136,0.5904926035714091,-0.18205409849903076,-0.10755143512787367,-0.603163354538399,-0.05866482723637776,-0.47947973850582515,-0.01902814965832171,-0.582670456023089,0.48963726453547474,0.21260743767094112,0.4958055480245571,0.16190167003890352,1.2530372388033149,0.23104444821307255,-0.1430623529285397,-0.6827746517850188,0.306118740503637,1.1480024318002908,-0.14099711243425772,0.0001849464250253985,-0.19038489177290233,0.36312003224470024,-0.2855835165134706,0.8506263323153319,0.4125088293622844,1.1386615878798625,0.07804178524614644,-0.09489891072785767,-0.12012958349036025,-0.7795231030898077,-0.3985426621274041,-0.6505249651063976,-0.4493367715532682,0.1287941562327345,0.23632516758101405,0.24108378186031804,-0.4164971527340087,0.1416745757906193,-0.2323198845349214,0.15684172976500396,-0.4895751667760517,-0.48396238693679466,0.355351679673458,-0.02275182980031817,0.05169266529422581,0.19081441532854873,0.3800116412605925,-0.12315274317565537,0.06494872353183007,-0.3276321826572267,0.042820974629128324,-0.06558708406538835,-0.2703419666263348,-0.147876579892447,0.06577022499504018,0.03866237946066451,0.343336793163824,0.021965530312503492,0.05636113134290408,-0.04750880933131415,-0.19931970688579015,-0.25087874779298946,-0.18929682130126266,0.5350502650836935,0.03477398186332545,0.0426516852119136,-0.23342538004486893,0.49696954246992403,-0.2564117897017807,-0.34724240909816256,-0.2682791554214222,-0.027579078290527366,-0.1240099862805252,-0.0858310345682389,0.1032948203199274,-0.21189178391208918,-0.18459126416091237,0.18841710731191144,-0.046329684509264064,-0.02652819258512677,0.221540680460027,-0.06347560179388372,-0.0441922873264158,0.2499733746255375,0.30270604266902384,-0.29712747977746895,0.08294036731433219,0.030743752474957562,-0.1745773717116512,-0.06212104107982602,0.04760277048668728,-0.17357119226702059,0.09269094422744409,0.16741924653410023,Genetic_Algorithms
